City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Cayenne,GF,2022-05-17 20:58:46,4.9333,-52.3333,82.09,1,75,8.01
283,Clonmel,IE,2022-05-17 20:58:47,52.355,-7.7039,54.97,91,87,15.46
284,Takanabe,JP,2022-05-17 20:58:49,32.1333,131.5,58.32,58,100,4.52
285,Ostrov,RU,2022-05-17 20:58:50,57.3439,28.3537,44.33,82,100,11.56
286,Baruun-Urt,MN,2022-05-17 20:58:50,46.6806,113.2792,53.24,26,91,5.84
287,Codrington,AU,2022-05-17 20:58:51,-38.2667,141.9667,52.21,69,99,17.38
288,Leshukonskoye,RU,2022-05-17 20:58:52,64.8989,45.7622,33.1,83,100,6.31
289,Bonfim,BR,2022-05-17 20:58:53,3.0833,-59.95,80.11,85,100,3.06
290,Sindor,RU,2022-05-17 20:58:55,62.8629,51.8905,36.01,82,100,5.37
291,Vestmanna,FO,2022-05-17 20:58:55,62.1564,-7.1664,47.32,93,75,13.8
292,Babati,TZ,2022-05-17 20:58:56,-4.2167,35.75,62.01,79,88,2.66
293,Half Moon Bay,US,2022-05-17 20:58:57,37.4636,-122.4286,81.88,66,0,17.27
294,Nacala,MZ,2022-05-17 20:58:57,-14.5428,40.6728,70.18,87,16,7.61
295,Chicama,PE,2022-05-17 20:59:00,-7.8447,-79.1469,64.94,64,66,9.78
296,Plattsburgh,US,2022-05-17 20:59:01,44.6995,-73.4529,58.21,66,95,14.92
297,Helong,CN,2022-05-17 20:59:01,42.5397,128.9972,49.71,68,94,6.2
298,Nyimba,ZM,2022-05-17 20:59:02,-14.5566,30.8149,64.54,73,63,4.5
299,San Patricio,US,2022-05-17 20:59:03,28.017,-97.5169,96.19,43,7,19.89
300,Pevek,RU,2022-05-17 20:59:03,69.7008,170.3133,32.86,99,100,3.96
301,Molde,NO,2022-05-17 20:59:04,62.7375,7.1591,53.71,58,0,4.61
302,Matara,LK,2022-05-17 20:59:04,5.9485,80.5353,78.67,90,97,13.2
303,Mitzic,GA,2022-05-17 20:59:05,0.7821,11.549,68.45,98,72,2.01
304,Lamu,KE,2022-05-17 20:59:05,-2.2717,40.902,79.63,79,8,16.35
305,Avera,US,2022-05-17 20:59:07,33.194,-82.5271,88.38,27,0,3.56
306,Grand Gaube,MU,2022-05-17 20:59:08,-20.0064,57.6608,73.8,66,89,17.83
307,Vila Franca Do Campo,PT,2022-05-17 20:59:09,37.7167,-25.4333,62.2,81,84,12.1
308,Antofagasta,CL,2022-05-17 20:55:46,-23.65,-70.4,68.22,60,79,7.05
309,Gourcy,BF,2022-05-17 20:59:12,13.2167,-2.35,89.22,25,84,2.46
310,Talnakh,RU,2022-05-17 20:59:12,69.4865,88.3972,37.98,90,98,4.63
311,Caravelas,BR,2022-05-17 20:59:13,-17.7125,-39.2481,78.28,84,11,9.26
312,Manoel Urbano,BR,2022-05-17 20:59:14,-8.8389,-69.2597,76.86,62,100,1.88
313,Nagato,JP,2022-05-17 20:59:15,34.3833,131.2,60.01,65,0,5.68
314,Oussouye,SN,2022-05-17 20:59:16,12.485,-16.5469,86.18,81,66,11.16
315,San Cristobal,VE,2022-05-17 20:59:17,7.7669,-72.225,78.98,55,73,6.96
316,Ancud,CL,2022-05-17 20:54:22,-41.8697,-73.8203,49.51,68,100,7.65
317,Willmar,US,2022-05-17 21:00:19,45.1219,-95.0433,66.38,42,75,10.36
318,Kharp,RU,2022-05-17 21:00:24,66.8014,65.8081,33.4,86,30,7.54
319,Krasnyy Chikoy,RU,2022-05-17 21:00:24,50.3643,108.7512,44.26,89,46,3.11
320,Gisborne,NZ,2022-05-17 21:00:25,-38.6533,178.0042,65.55,84,44,5.35
321,Melito Di Porto Salvo,IT,2022-05-17 21:00:26,37.9222,15.7714,68.74,68,4,16.11
322,Loa Janan,ID,2022-05-17 21:00:26,-0.583,117.095,73.4,98,60,1.95
323,Mandalgovi,MN,2022-05-17 21:00:28,45.7625,106.2708,56.61,34,100,6.85
324,Lisakovsk,KZ,2022-05-17 20:59:02,52.5369,62.4936,50.52,76,71,9.31
325,Souillac,MU,2022-05-17 21:00:30,-20.5167,57.5167,72.55,66,14,13.89
326,Kuzino,RU,2022-05-17 21:00:31,57.0224,59.4412,44.46,92,91,4.81
327,Ballina,AU,2022-05-17 21:00:31,-28.8667,153.5667,62.78,90,99,3.47
328,Gizo,SB,2022-05-17 20:58:20,-8.103,156.8419,83.71,69,4,6.42
329,Port Hardy,CA,2022-05-17 21:00:33,50.6996,-127.4199,51.46,66,84,8.7
330,Petropavlovsk-Kamchatskiy,RU,2022-05-17 20:58:20,53.0452,158.6483,46.99,66,20,6.71
331,Moose Factory,CA,2022-05-17 21:00:35,51.2585,-80.6094,51.26,35,18,10.94
332,Snasa,NO,2022-05-17 21:00:36,64.2457,12.3778,45.81,69,86,1.43
333,Clearlake,US,2022-05-17 21:00:37,38.9582,-122.6264,85.35,26,0,4.76
334,Ndjole,GA,2022-05-17 21:00:38,-0.1783,10.7649,74.39,99,80,1.66
335,Yerkoy,TR,2022-05-17 21:00:38,39.6381,34.4672,55.42,73,7,0.81
336,Constitucion,CL,2022-05-17 21:00:39,-35.3333,-72.4167,57.52,64,2,3.36
337,Kandrian,PG,2022-05-17 21:00:40,-6.2167,149.55,78.22,86,27,4.07
338,Nouakchott,MR,2022-05-17 21:00:28,18.0858,-15.9785,80.53,47,40,18.5
339,Victor Harbor,AU,2022-05-17 21:00:42,-35.5667,138.6167,51.67,80,27,8.63
340,Praia Da Vitoria,PT,2022-05-17 21:00:43,38.7333,-27.0667,58.75,71,49,13.58
341,Yeppoon,AU,2022-05-17 21:00:44,-23.1333,150.7333,69.58,83,0,7.05
342,Tolaga Bay,NZ,2022-05-17 21:00:45,-38.3667,178.3,65.89,84,78,5.53
343,Xichang,CN,2022-05-17 21:00:46,27.8964,102.2634,57.72,95,100,2.8
344,Humaita,BR,2022-05-17 21:00:48,-7.5061,-63.0208,74.28,80,100,3.56
345,Qandala,SO,2022-05-17 21:00:49,11.472,49.8728,87.21,43,28,2.8
346,Namibe,AO,2022-05-17 21:00:50,-15.1961,12.1522,71.51,69,0,7.87
347,Mount Gambier,AU,2022-05-17 21:00:52,-37.8333,140.7667,48.11,87,40,20.71
348,Santa Cruz Del Sur,CU,2022-05-17 21:00:52,20.7147,-77.9956,83.86,69,68,8.08
349,Torrington,US,2022-05-17 21:00:53,41.8007,-73.1212,73.78,42,61,10.0
350,Ostrovnoy,RU,2022-05-17 21:00:54,68.0531,39.5131,33.6,95,100,14.83
351,Kununurra,AU,2022-05-17 21:00:55,-15.7667,128.7333,67.98,88,7,0.0
352,Phuket,TH,2022-05-17 20:56:26,8.0,98.25,87.13,93,20,2.3
353,Iberia,US,2022-05-17 21:00:57,29.9502,-91.7507,93.06,70,65,13.71
354,Eydhafushi,MV,2022-05-17 21:00:57,5.1033,73.0708,83.03,79,100,24.4
355,Bereda,ES,2022-05-17 21:00:58,43.2686,-7.5406,54.93,99,39,0.16
356,Salalah,OM,2022-05-17 21:00:59,17.0151,54.0924,79.99,71,6,2.37
357,Leirvik,NO,2022-05-17 21:01:00,59.7798,5.5005,57.63,67,17,3.76
358,Veseloyarsk,RU,2022-05-17 21:01:04,51.2836,81.1056,64.31,48,60,8.84
359,Iquique,CL,2022-05-17 21:01:04,-20.2208,-70.1431,68.14,68,48,9.75
360,Manaure,CO,2022-05-17 21:01:05,11.7751,-72.4445,89.02,60,100,6.91
361,Vestmannaeyjar,IS,2022-05-17 21:01:06,63.4427,-20.2734,49.08,87,95,27.31
362,Avila,ES,2022-05-17 21:02:09,40.5833,-5.0,63.64,72,100,2.26
363,George,ZA,2022-05-17 21:02:09,-33.963,22.4617,74.98,35,4,15.23
364,Sovetskaya,RU,2022-05-17 21:02:10,44.7769,41.1722,48.88,86,94,5.23
365,Tukrah,LY,2022-05-17 21:02:11,32.5341,20.5791,71.87,41,0,6.78
366,Port Shepstone,ZA,2022-05-17 21:02:12,-30.7414,30.455,66.06,75,0,7.27
367,Poum,NC,2022-05-17 21:02:13,-20.2333,164.0167,76.73,77,88,8.55
368,Boa Vista,BR,2022-05-17 21:00:54,2.8197,-60.6733,82.38,78,75,5.75
369,Lorengau,PG,2022-05-17 21:02:15,-2.0226,147.2712,81.9,72,27,6.98
370,Piacabucu,BR,2022-05-17 21:02:16,-10.4056,-36.4344,78.75,86,58,7.56
371,Coquimbo,CL,2022-05-17 21:02:18,-29.9533,-71.3436,59.07,75,17,5.19
372,Itaituba,BR,2022-05-17 21:02:18,-4.2761,-55.9836,78.22,94,96,1.48
373,Dunedin,NZ,2022-05-17 21:02:20,-45.8742,170.5036,49.8,81,21,1.99
374,Pervomayskoye,RU,2022-05-17 21:00:52,43.919,46.7102,60.24,65,83,8.72
375,Clyde River,CA,2022-05-17 21:02:22,70.4692,-68.5914,27.88,87,76,1.97
376,Port Macquarie,AU,2022-05-17 21:02:23,-31.4333,152.9167,52.9,87,2,5.03
377,Porto Novo,BJ,2022-05-17 21:02:24,6.4965,2.6036,81.41,85,99,8.43
378,Alice Springs,AU,2022-05-17 21:02:25,-23.7,133.8833,54.95,47,100,6.91
379,Viedma,AR,2022-05-17 21:02:26,-40.8135,-62.9967,49.64,66,0,5.84
380,Coahuayana,MX,2022-05-17 21:02:27,18.7333,-103.6833,91.85,32,92,9.35
381,Acapulco,MX,2022-05-17 21:01:42,16.8634,-99.8901,89.38,48,54,12.21
382,Sisimiut,GL,2022-05-17 21:02:28,66.9395,-53.6735,38.17,56,14,10.85
383,Dali,CN,2022-05-17 21:02:29,25.7,100.1833,59.58,93,99,4.54
384,Blagoyevo,RU,2022-05-17 21:02:30,63.3667,47.9167,36.18,78,100,6.73
385,Ryotsu,JP,2022-05-17 21:02:31,38.0833,138.4333,57.74,66,1,4.65
386,Kaiu,EE,2022-05-17 21:02:32,59.0129,25.0551,45.99,95,57,4.94
387,Sitka,US,2022-05-17 21:02:33,57.0531,-135.33,43.38,90,100,6.13
388,Chino Valley,US,2022-05-17 21:02:34,34.7575,-112.4538,89.42,12,0,8.01
389,Padang,ID,2022-05-17 21:01:14,-0.9492,100.3543,76.91,80,92,3.53
390,Itanhem,BR,2022-05-17 21:02:36,-17.1664,-40.33,79.43,64,70,2.91
391,Tessalit,ML,2022-05-17 21:02:36,20.1986,1.0114,91.92,7,6,7.11
392,Maura,NO,2022-05-17 21:02:37,60.25,11.0167,53.71,42,0,4.61
393,Klyuchi,RU,2022-05-17 21:02:38,52.2667,79.1667,65.66,46,98,3.94
394,Exeter,GB,2022-05-17 20:58:40,50.7236,-3.5275,55.47,88,20,11.5
395,Grand-Bourg,GP,2022-05-17 21:02:41,15.8835,-61.3148,82.35,82,92,17.02
396,La Primavera,CO,2022-05-17 21:02:42,5.4906,-70.4092,87.46,63,100,2.17
397,Fairview,US,2022-05-17 21:02:44,40.8126,-73.999,78.24,34,0,19.57
398,Southampton,GB,2022-05-17 20:58:28,50.904,-1.4043,61.07,90,20,8.05
399,Moscow,RU,2022-05-17 21:00:48,55.7522,37.6156,48.63,80,86,9.08
400,At-Bashi,KG,2022-05-17 21:02:46,41.1702,75.8106,49.89,53,1,0.98
401,Borazjan,IR,2022-05-17 21:02:46,29.2666,51.2159,87.3,12,0,5.1
402,Pangody,RU,2022-05-17 21:02:47,65.85,74.4859,39.42,85,100,13.89
403,Pandan,PH,2022-05-17 21:02:48,14.0453,124.1694,79.3,86,100,8.21
404,Thabazimbi,ZA,2022-05-17 21:02:48,-24.5917,27.4116,61.23,58,74,1.74
405,Laguna,US,2022-05-17 21:02:49,38.421,-121.4238,89.15,31,0,12.66
406,Zeya,RU,2022-05-17 21:02:50,53.75,127.2667,41.09,58,24,1.32
407,Coihaique,CL,2022-05-17 21:02:51,-45.5752,-72.0662,45.23,59,100,0.74
408,Novobelokatay,RU,2022-05-17 21:02:52,55.7062,58.9549,46.13,94,77,9.31
409,Channel-Port Aux Basques,CA,2022-05-17 21:02:54,47.5702,-59.1367,42.35,97,100,26.57
410,Taoudenni,ML,2022-05-17 21:02:55,22.6783,-3.9836,95.34,6,0,8.14
411,Thomaston,US,2022-05-17 21:02:55,32.8882,-84.3266,88.05,28,0,5.75
412,Bajil,YE,2022-05-17 21:03:56,15.0584,43.2851,88.39,45,72,0.49
413,Morondava,MG,2022-05-17 21:03:57,-20.2833,44.2833,78.42,53,97,11.72
414,Kapit,MY,2022-05-17 21:03:58,2.0167,112.9333,73.33,99,85,1.28
415,Saint-Joseph,RE,2022-05-17 21:04:00,-21.3667,55.6167,68.38,72,42,12.59
416,Vanimo,PG,2022-05-17 21:04:01,-2.6741,141.3028,78.06,89,71,4.76
417,Sabancuy,MX,2022-05-17 21:04:02,18.9667,-91.1833,86.07,60,98,13.09
418,Nanortalik,GL,2022-05-17 21:04:03,60.1432,-45.2371,36.81,86,24,6.15
419,Mocuba,MZ,2022-05-17 21:04:03,-16.8392,36.9856,64.26,98,2,3.27
420,Okhotsk,RU,2022-05-17 21:04:04,59.3833,143.3,33.06,99,100,4.88
421,Muisne,EC,2022-05-17 21:04:05,0.6,-80.0333,78.44,81,100,7.83
422,Waingapu,ID,2022-05-17 21:04:06,-9.6567,120.2641,76.77,85,65,5.77
423,Ust-Kuyga,RU,2022-05-17 21:04:06,70.0167,135.6,26.98,92,100,3.76
424,Sambava,MG,2022-05-17 21:04:07,-14.2667,50.1667,74.35,85,33,10.78
425,Atar,MR,2022-05-17 21:04:07,20.5169,-13.0499,92.98,10,80,10.31
426,Kawalu,ID,2022-05-17 21:04:08,-7.3817,108.2082,71.85,95,100,1.16
427,Bud,US,2022-05-17 21:04:09,39.447,-86.1758,81.82,41,11,7.78
428,Jiamusi,CN,2022-05-17 21:04:10,46.8333,130.35,50.36,79,43,3.2
429,Geraldton,AU,2022-05-17 21:04:13,-28.7667,114.6,61.21,94,75,9.22
430,Kelo,TD,2022-05-17 21:04:13,9.3086,15.8066,85.39,54,97,5.7
431,Pombas,CV,2022-05-17 21:04:14,17.1503,-25.0201,74.98,68,100,10.4
432,Iskateley,RU,2022-05-17 21:04:16,67.6803,53.1512,30.85,93,100,10.02
433,Nha Trang,VN,2022-05-17 21:04:17,12.25,109.1833,77.0,91,100,3.62
434,Ajdabiya,LY,2022-05-17 21:04:17,30.7554,20.2263,69.96,68,0,8.95
435,Henties Bay,NA,2022-05-17 21:04:18,-22.116,14.2845,66.69,56,1,2.82
436,Farafangana,MG,2022-05-17 21:04:19,-22.8167,47.8333,68.36,75,19,2.26
437,Binga,ZW,2022-05-17 21:04:20,-17.6203,27.3414,65.26,65,7,3.29
438,Mont-Dore,NC,2022-05-17 21:04:22,-22.2833,166.5833,75.99,99,66,4.74
439,Tiznit,MA,2022-05-17 21:04:23,29.5833,-9.5,68.34,60,3,2.8
440,Auki,SB,2022-05-17 21:04:24,-8.7676,160.7034,80.04,79,4,2.33
441,Honningsvag,NO,2022-05-17 21:02:25,70.9821,25.9704,35.35,87,75,9.22
442,Baykit,RU,2022-05-17 21:04:25,61.67,96.37,52.25,96,98,3.67
443,Camacha,PT,2022-05-17 21:04:26,33.0833,-16.3333,65.62,83,20,4.61
444,General Pico,AR,2022-05-17 21:04:27,-35.6566,-63.7568,51.35,44,0,7.52
445,Jaisalmer,IN,2022-05-17 21:04:28,26.9147,70.9181,89.46,24,0,14.92
446,Coruripe,BR,2022-05-17 21:04:28,-10.1256,-36.1756,78.15,87,36,7.92
447,Sangar,RU,2022-05-17 21:04:29,63.9242,127.4739,35.46,90,99,3.71
448,Severo-Yeniseyskiy,RU,2022-05-17 21:04:30,60.3725,93.0408,51.08,93,85,6.33
449,Ostersund,SE,2022-05-17 21:04:31,63.1792,14.6357,46.85,36,100,3.44
450,Luangwa,ZM,2022-05-17 21:04:32,-15.6167,30.4167,63.97,76,0,1.97
451,Kisangani,CD,2022-05-17 21:04:33,0.5167,25.2,72.45,94,95,3.65
452,Vardo,NO,2022-05-17 21:04:33,70.3705,31.1107,35.58,80,100,16.11
453,San Carlos De Bariloche,AR,2022-05-17 21:03:59,-41.1456,-71.3082,41.09,56,96,4.56
454,Tveit,NO,2022-05-17 21:04:35,58.2337,8.122,49.08,66,0,9.22
455,Malkerns,SZ,2022-05-17 21:04:36,-26.5667,31.1833,56.89,93,5,2.86
456,Linxia,CN,2022-05-17 21:04:37,35.6003,103.2064,52.57,68,100,5.55
457,Ust-Tsilma,RU,2022-05-17 21:05:37,65.441,52.1498,33.4,84,100,6.87
458,Uthal,PK,2022-05-17 21:05:38,25.8072,66.6219,83.39,67,0,8.68
459,Mampong,GH,2022-05-17 21:05:38,7.0627,-1.4001,76.91,73,78,5.95
460,Macapa,BR,2022-05-17 21:05:39,0.0389,-51.0664,82.38,83,75,3.44
461,Pulandian,CN,2022-05-17 21:05:39,39.3953,121.9669,54.66,94,100,6.78
462,Mandera,KE,2022-05-17 21:05:40,3.9366,41.867,81.95,58,48,18.37
463,Khasan,RU,2022-05-17 21:05:41,42.4308,130.6434,50.56,72,66,2.19
464,Tiksi,RU,2022-05-17 21:05:41,71.6872,128.8694,22.08,96,100,7.16
465,Ler,SS,2022-05-17 21:05:43,8.3018,30.1418,80.13,61,83,4.23
466,Maku,IR,2022-05-17 21:05:44,39.2911,44.4521,55.87,69,78,1.05
467,Hobyo,SO,2022-05-17 21:05:44,5.3505,48.5268,80.76,78,38,22.44
468,Srandakan,ID,2022-05-17 21:05:45,-7.9386,110.2506,76.89,88,100,3.24
469,Deniliquin,AU,2022-05-17 21:05:46,-35.5333,144.9667,53.89,67,100,9.8
470,Malinyi,TZ,2022-05-17 21:05:47,-8.9333,36.1333,71.42,65,92,1.95
471,Ulladulla,AU,2022-05-17 21:05:48,-35.35,150.4667,51.24,66,0,9.73
472,Along,IN,2022-05-17 21:05:49,28.1667,94.7667,70.3,100,100,0.81
473,Columbia,US,2022-05-17 21:05:50,34.0007,-81.0348,87.06,32,0,9.22
474,Vilyuysk,RU,2022-05-17 21:05:50,63.7553,121.6247,34.16,94,100,5.23
475,Port Hawkesbury,CA,2022-05-17 21:05:51,45.6169,-61.3485,55.81,99,100,5.99
476,Mountain Home,US,2022-05-17 21:05:51,43.133,-115.6912,70.59,28,26,16.4
477,Aksu,CN,2022-05-17 21:03:19,41.1231,80.2644,67.53,42,100,14.12
478,Kruisfontein,ZA,2022-05-17 21:05:52,-34.0033,24.7314,70.12,30,1,8.68
479,Vanavara,RU,2022-05-17 21:05:53,60.34,102.2797,49.66,88,94,4.16
480,Aitape,PG,2022-05-17 21:05:53,-3.1374,142.3475,78.84,84,7,4.9
481,Talwandi Bhai,IN,2022-05-17 21:04:36,30.85,74.9333,89.64,16,17,5.68
482,Turbat,PK,2022-05-17 21:05:55,26.0023,63.044,90.12,17,0,1.57
483,Barinas,VE,2022-05-17 21:05:57,8.6226,-70.2075,82.6,75,100,5.23
484,Cairns,AU,2022-05-17 21:05:58,-16.9167,145.7667,70.07,94,6,6.91
485,Kasongo-Lunda,CD,2022-05-17 21:03:41,-6.4667,16.8167,75.33,62,52,1.07
486,Kargil,IN,2022-05-17 21:06:00,34.5667,76.1,44.35,57,99,4.63
487,Bonavista,CA,2022-05-17 21:06:02,48.6499,-53.1147,40.3,82,100,13.96
488,Bambari,CF,2022-05-17 21:06:03,5.768,20.6757,75.02,82,100,4.79
489,Yamethin,MM,2022-05-17 21:06:04,20.4333,96.15,76.33,89,78,7.67
490,Baculin,PH,2022-05-17 21:06:04,7.4525,126.5842,77.79,85,69,3.15
491,Komsomolskiy,UZ,2022-05-17 21:06:05,40.4272,71.7189,74.77,36,80,3.74
492,Gasa,PS,2022-05-17 21:02:04,31.5,34.4667,61.88,81,0,3.2
493,Velikiy Ustyug,RU,2022-05-17 21:06:06,60.7644,46.3106,36.14,81,78,8.57
494,Itupiranga,BR,2022-05-17 21:06:07,-5.1347,-49.3267,82.72,90,76,2.8
495,Benghazi,LY,2022-05-17 21:06:08,32.1167,20.0667,71.15,53,0,3.02
496,Port-Cartier,CA,2022-05-17 21:06:09,50.0334,-66.8654,43.02,98,100,16.98
497,Neuquen,AR,2022-05-17 21:02:03,-38.9516,-68.0591,53.87,32,0,7.34
498,Tarbagatay,RU,2022-05-17 21:06:09,51.4803,107.3602,42.33,69,63,3.89
499,Zhuhai,CN,2022-05-17 21:06:07,22.2769,113.5678,73.11,64,0,11.5
500,Bauska,LV,2022-05-17 21:06:12,56.4075,24.1906,37.83,85,5,8.84
501,Neya,RU,2022-05-17 21:02:55,58.2972,43.8681,43.41,77,100,9.95
502,Poitiers,FR,2022-05-17 21:02:15,46.5833,0.3333,70.21,60,0,10.36
503,Labrea,BR,2022-05-17 21:06:13,-7.2586,-64.7981,72.12,90,100,2.28
504,Manavgat,TR,2022-05-17 21:03:33,36.7867,31.4431,68.34,68,4,2.59
505,Sawakin,SD,2022-05-17 21:07:17,19.1059,37.3321,82.44,68,0,14.79
506,Boyolangu,ID,2022-05-17 21:07:17,-8.1181,111.8935,75.2,92,81,0.34
507,Mahajanga,MG,2022-05-17 21:07:18,-15.7167,46.3167,77.02,65,75,10.36
508,Singaraja,ID,2022-05-17 21:07:19,-8.112,115.0882,79.84,81,95,4.16
509,Esperantina,BR,2022-05-17 21:07:19,-3.9017,-42.2336,80.53,79,92,4.56
510,Tocopilla,CL,2022-05-17 21:07:20,-22.092,-70.1979,70.12,58,63,6.42
511,Todos Santos,MX,2022-05-17 21:07:21,23.45,-110.2167,74.19,60,76,7.96
512,Marzuq,YE,2022-05-17 21:07:21,14.4,46.4667,73.2,24,15,2.44
513,Rio Claro,BR,2022-05-17 21:07:22,-22.4114,-47.5614,53.15,49,0,7.81
514,Portland,US,2022-05-17 21:07:19,45.5234,-122.6762,67.15,47,75,4.0
515,Santa Clara,CU,2022-05-17 21:07:23,22.4,-79.9667,83.86,74,40,4.61
516,Codajas,BR,2022-05-17 21:07:23,-3.8367,-62.0569,78.6,91,91,3.76
517,Pathardih,IN,2022-05-17 21:07:24,23.6667,86.4333,86.54,52,12,7.74
518,Indramayu,ID,2022-05-17 21:04:31,-6.3264,108.32,80.91,78,100,7.23
519,Qaqortoq,GL,2022-05-17 21:07:26,60.7167,-46.0333,37.81,82,26,3.98
520,Jiwani,PK,2022-05-17 21:07:26,25.05,61.7417,84.25,74,0,15.35
521,Dwarka,IN,2022-05-17 21:07:27,22.2394,68.9678,82.56,74,0,17.47
522,Nhulunbuy,AU,2022-05-17 21:07:28,-12.2333,136.7667,74.01,88,56,4.61
523,Glen Allen,US,2022-05-17 21:07:29,37.666,-77.5064,85.01,35,0,12.66
524,Stutterheim,ZA,2022-05-17 21:07:30,-32.5708,27.424,59.34,49,0,6.69
525,Jijiga,ET,2022-05-17 21:07:31,9.35,42.8,66.29,56,100,8.25
526,Santarem,BR,2022-05-17 21:05:54,-2.4431,-54.7083,84.33,84,20,4.61
527,Alice Town,BS,2022-05-17 21:07:34,25.7167,-79.3,80.28,68,0,4.38
528,Brownwood,US,2022-05-17 21:07:35,31.7093,-98.9912,103.32,11,0,12.66
529,Salmon Creek,US,2022-05-17 21:07:36,45.7107,-122.649,66.81,44,0,5.75
530,Evensk,RU,2022-05-17 21:07:38,61.95,159.2333,35.85,96,100,2.8
531,Chimore,BO,2022-05-17 21:07:40,-16.9833,-65.1333,67.6,68,99,2.57
532,Pobe,BJ,2022-05-17 21:07:40,6.9801,2.6649,78.55,83,63,6.58
533,Powell River,CA,2022-05-17 21:07:41,49.8496,-124.5361,58.33,51,86,6.4
534,Rassvet,RU,2022-05-17 21:07:42,46.8333,40.75,53.62,83,6,8.46
535,Chissamba,AO,2022-05-17 21:07:43,-12.1667,17.3333,64.83,43,93,2.93
536,Makakilo City,US,2022-05-17 21:07:44,21.3469,-158.0858,82.72,63,0,13.8
537,Camabatela,AO,2022-05-17 21:07:46,-8.1881,15.375,68.83,67,100,0.38
538,Puerto Carreno,CO,2022-05-17 21:07:48,6.189,-67.4859,85.71,72,100,5.3
539,Okato,NZ,2022-05-17 21:04:16,-39.2,173.8833,65.17,75,22,3.29
540,Yulara,AU,2022-05-17 21:07:50,-25.2406,130.9889,63.55,29,100,11.86
541,Kostomuksha,RU,2022-05-17 21:07:19,64.571,30.5767,34.81,88,100,5.93
542,Slonim,BY,2022-05-17 21:07:52,53.0867,25.3219,38.16,81,63,10.45
543,Ormara,PK,2022-05-17 21:07:52,25.2088,64.6357,82.69,80,0,19.8
544,Kieta,PG,2022-05-17 21:07:53,-6.2167,155.6333,80.2,82,0,3.71
545,El Alto,PE,2022-05-17 21:07:54,-4.2714,-81.2147,73.06,73,97,11.74
546,Trincomalee,LK,2022-05-17 21:07:55,8.5711,81.2335,82.51,75,100,20.8
547,Nome,US,2022-05-17 21:07:56,64.5011,-165.4064,40.15,68,0,8.05
548,Pitimbu,BR,2022-05-17 21:07:57,-7.4706,-34.8086,81.19,79,32,9.15
549,Beidao,CN,2022-05-17 21:07:57,34.5686,105.8933,55.78,78,100,3.38
550,Dondo,MZ,2022-05-17 21:08:58,-19.6094,34.7431,66.02,93,9,5.53
551,Ozernovskiy,RU,2022-05-17 21:08:59,51.5,156.5167,43.52,69,100,1.01
552,Barcelos,PT,2022-05-17 21:08:59,41.5388,-8.6151,65.91,97,75,1.5
553,Enid,US,2022-05-17 21:09:00,36.3956,-97.8784,93.02,50,40,23.02
554,Mogadishu,SO,2022-05-17 21:09:01,2.0371,45.3438,80.55,78,76,15.97
555,Port Arthur,CN,2022-05-17 21:06:10,38.8,121.2667,61.02,82,98,10.11
556,Port Augusta,AU,2022-05-17 21:09:03,-32.5,137.7667,52.81,76,100,4.41
557,Teguldet,RU,2022-05-17 21:09:06,57.3064,88.1667,62.13,65,65,9.17
558,Vila,PT,2022-05-17 21:09:06,42.0304,-8.1588,53.71,91,80,3.56
559,Santa Isabel Do Rio Negro,BR,2022-05-17 21:09:07,-0.4139,-65.0192,77.72,97,94,1.07
560,Kijang,KR,2022-05-17 21:06:37,35.2442,129.2139,61.79,63,0,5.82
561,Penzance,GB,2022-05-17 21:04:47,50.1186,-5.5371,56.08,87,14,24.56
562,Ust-Omchug,RU,2022-05-17 21:09:10,61.15,149.6333,30.96,86,99,4.83
563,Boca Do Acre,BR,2022-05-17 21:09:10,-8.7522,-67.3978,77.86,60,82,4.83
564,La Macarena,CO,2022-05-17 21:09:11,2.1837,-73.7849,79.02,91,98,2.37
565,Jawhar,SO,2022-05-17 21:09:12,2.7809,45.5005,77.27,81,68,13.09
